# digits	pinyin	word	frequency
5426546748	lianjinshu	炼金术	16
5426546948	jianjinzhu	碱金属	80
5426546948	lianjinzhu	炼金术	16
542654934	jianjiwei	歼击机	296
5426549464744	jianjixingshi	见机行事	46
542658	liaoju	了局	6204
542658	jiaoju	叫车	2172
542658	jianku	艰苦	1139
542658	jiaolv	焦虑	676
542658	lianju	练车	675
542658	liaoju	辽足	619
542658	jiaoju	轿车	521
542658	jianju	开车	496
542658	jianju	开局	496
542658	jianju	艰巨	467
542658	jianju	检举	416
542658	jianju	间距	184
542658	jiaoku	叫苦	157
542658	jianju	兼具	136
542658	jianlu	开路	97
542658	jianju	开具	80
542658	jiaoju	焦距	64
542658	jiaoju	校车	53
542658	jiaoju	绞车	49
542658	lianlu	链路	44
542658	jianlv	浅绿	42
542658	lianju	联句	36
542658	jianlu	开颅	34
542658	jiaoju	搅局	27
542658	jiaoju	教具	23
542658	jiaolu	焦炉	19
542658	jianlu	开炉	7
542658	lianju	链锯	5
542658	jianlu	检录	4
542658	jianku	剑圣	3
542658	jianlu	开鲁	3
542658	jianju	开足	3
542658	jianku	坚苦	2
54265826	jianjuan	剑身	1469
54265826	jianjuan	健身	587
54265826	jiaoluan	搅乱	95
54265826	jiaojuan	胶卷	86
54265826	lianluan	零乱	81
54265826	jianjuan	开卷	50
54265826	jiaokuan	交款	33
54265826	jianluan	开滦	32
54265826	jiaojuan	交卷	29
54265826	liaoluan	撩乱	22
54265826	lianjuan	连身	14
54265826	jiaokuan	缴款	13
54265826	liaoluan	缭乱	12
54265826	jiaojuan	胶圈	3
54265826226	jianjuancao	健身操	17
542658263264	jianjuanfang	健身房	113
542658264826	jianjuanguan	健身馆	336
542658267264	jianjuanpang	健身房	113
54265826744	jianjuanshi	健身室	441
5426582696894	jianjuanyouyi	开卷有益	5
542658269863664	jianjuanyundong	健身运动	3
5426583	jianjue	坚决	3168
5426583	jiaojue	觉觉	699
5426583	jianlve	简略	216
5426583	jianjue	开掘	84
5426583	lianjue	联袂	71
5426583	jiaojue	叫屈	30
5426583	jiaojue	叫绝	27
5426583	jianjue	剑诀	3
5426583326384	jianjuefandui	坚决反对	886
5426583368736	jianjuefouren	坚决否认	157
542658374736	jianjuepiren	坚决否认	157
5426586254	jianjumali	开足马力	29
5426586	liaoluo	了落	9188
5426586	lianluo	联络	1238
5426586	lianjun	联军	843
5426586	jiankuo	开阔	590
5426586	jianluo	开罗	468
5426586	liaokuo	辽阔	382
5426586	jianjun	建军	170
5426586	lianluo	连络	18
5426586	liaokuo	寥廓	14
5426586	jianluo	开锣	11
5426586	lianlun	链轮	8
5426586	jiaolun	胶轮	7
5426586	jiaokun	交困	3
5426586	jiaolun	脚轮	3
5426586	jianjun	监军	3
5426586543	jianjunjie	建军节	12
54265878	jianjuqu	开车去	3001
542658736	jianjuren	开车人	4094
5426589464	jianjuxing	艰巨性	36
5426524	jianlai	开来	1178
5426524	jiankai	开开	113
5426524	liaokai	撩开	70
5426524	liaolai	聊赖	3
5426524	jiankai	剪开	3
5426524946946	jiankaixinxin	开开心心	10
54265264	jiankang	健康	5971
54265264	jianlang	开朗	238
54265264	jiankang	建康	206
54265264	jianlang	健朗	9
542652642269426	jiankangbaoxian	健康保险	161
54265264329426	jiankangfazhan	健康发展	224
542652645426242	jiankangjiancha	健康检查	3
542652645426942	jiankangjianzha	健康检查	3
54265264542698	jiankangjiaoyu	健康教育	157
54265264582453	jiankangkuaile	健康快乐	280
542652645824983	jiankangkuaiyue	健康快乐	280
54265264744746	jiankangshipin	健康食品	182
5426526474746	jiankangsipin	健康食品	182
542652649264	jiankangwang	健康网	3
5426526	liaolao	了落	9188
5426526	jianlao	见老	4632
5426526	jiankao	开考	1347
5426526	lianlao	联络	1238
5426526	jiaolao	角落	780
5426526	jiaokan	校勘	145
5426526	liankao	联考	124
5426526	jiaolan	搅乱	95
5426526	lianlan	零乱	81
5426526	jiankao	监考	70
5426526	liaokao	镣铐	58
5426526	jianlao	监牢	42
5426526	lianlao	零落	42
5426526	jianlao	坚牢	36
5426526	jianlan	浅蓝	28
5426526	jiaokan	校刊	28
5426526	liaolao	寥落	23
5426526	liaolan	撩乱	22
5426526	lianlao	连络	18
5426526	liaolan	缭乱	12
5426526	jianlao	溅落	8
5426526	jianlan	剑兰	3
5426526	jianlan	建兰	2
542653	jianle	见了	23818
542653	jiaole	叫了	20441
542653	jianle	开了	16384
542653	jiaole	教了	10821
542653	jiaole	交了	7614
542653	lianle	练了	6354
542653	jiaole	咬了	5850
542653	jianle	减了	4507
542653	jianle	剪了	3924
542653	jiaole	焦了	3529
542653	jianle	捡了	3306
542653	jianle	溅了	2424
542653	liaole	撂了	1724
542653	jianke	见客	1683
542653	jianke	尖刻	80
542653	jianke	剑客	61
542653	jiaoke	教课	31
542653	jianke	开课	15
542653	jianke	掮客	14
542653	liaole	了了	3
542653	lianle	连了	3
5426536454	jiankemiji	开课日期	3
5426536474	jiankemiqi	开课日期	3
5426536	jianken	开垦	262
5426537454	jiankeriji	开课日期	3
5426537474	jiankeriqi	开课日期	3
5426537445426	jiankeshijian	开课时间	3
54265664	jiaolong	角龙	590
54265664	jiankong	监控	540
54265664	jiaolong	窟窿	383
54265664	liankong	脸孔	350
54265664	jiaolong	蛟龙	81
54265664	jiankong	键控	10
54265664	jianlong	剑龙	8
54265664	jiankong	检控	5
54265664548664	jiankongjitong	监控系统	229
54265664948664	jiankongxitong	监控系统	229
5426568	jiankou	开口	1466
5426568	jianlou	简陋	363
5426568	jiaolou	角楼	177
5426568	jianlou	箭楼	159
5426568	jianlou	浅陋	29
5426568	jiaokou	交口	17
5426568	jiankou	缄口	3
5426568	jianlou	检漏	3
5426568	jiaokou	浇口	3
5426568	jianlou	捡漏	2
542656824568	jiankoubikou	开口闭口	12
54265687484	jiankoushui	开口说	4645
54265687486	jiankoushuo	开口说	4645
54265689426	jiaokouxian	交口县	4
54265689426	jiankouxiao	开口笑	3
54265824	jibokuai	几百块	54
54265824	jiankuai	开快	3
54265824	jiaokuai	较快	3
54265824243	jiankuaiche	开快车	2
5426582458	jiankuaiju	开快车	2
542658264	jiankuang	开矿	47
542658264	jiankuang	简况	24
542658236368	jiankubendou	艰苦奋斗	408
542658336368	jiankufendou	艰苦奋斗	408
5426584	jiankui	减亏	13
542658633	jiankuode	开阔地	27
542658634	jiankuodi	开阔地	27
542658742678	jiankupiaosu	艰苦朴素	34
5426587678	jiankuposu	艰苦朴素	34
5426589486583	jiankuzhuojue	艰苦卓绝	75
542652	liaola	了落	9188
542652	jiaola	角落	780
542652	lianla	零落	42
542652	liaola	寥落	23
542652	jianla	溅落	8
542652	jiaola	嚼蜡	3
542652673	jianlanse	浅蓝色	41
54265267424	jianlanshai	浅蓝色	41
5426534	lianlei	连累	208
5426534	jianlei	碱类	3
5426536426	jianlemian	见了面	3
542654226	jianlibao	健力宝	31
5426542426	jianlibiao	简历表	2
542654484326	jianliguifan	建立规范	298
54265454267826	jianlijianquan	建立健全	3
54265474	jianliqi	建立起	1646
54265474	lianliqi	连理枝	3
54265474524	jianliqilai	建立起来	2560
54265474524	lianjiqilai	联系起来	1933
5426548	jiaoliu	交流	5027
5426548	lianjiu	练就	140
5426548	jianliu	开溜	23
5426548	lianjiu	恋旧	19
5426548	liaojiu	料酒	11
5426549264242	jianliwangcha	见利忘义	42
542654926494	jianliwangyi	见利忘义	42
5426549426	jianlixian	监利县	522
5426549454	jianliziji	建立自己	739
5426589426	jianluxian	开鲁县	5
54265894263364	jianluxianfeng	开路先锋	17
5426583364	jianlvdeng	开绿灯	14
5426583464	jianlvding	开绿灯	14
54265873	jianlvse	浅绿色	29
5426587424	jianlvshai	浅绿色	29
542662	liaoma	了吗	14297
542662	jiaona	缴纳	513
542662	jiaona	交纳	479
542662	jiaoma	叫骂	130
542662	jiaona	校内	115
542662	jianma	剑麻	88
542662	jiaona	胶南	8
542662	jianma	开骂	3
5426624	jiaomai	叫卖	602
5426624	jianmai	贱卖	32
5426626	jiaonan	较难	2476
5426626	jiannan	艰难	1659
5426626	jianman	减慢	150
5426626	jianmao	键帽	81
5426626	jianmao	剪毛	10
5426626	jiaonan	胶南	8
5426626	jiaoman	较慢	3
5426626	jianman	开满	3
5426626786326	jianmanqundao	开曼群岛	3
5426634	jianmei	健美	356
5426634	jiaonei	校内	115
5426634	jiaomei	娇媚	96
5426634	lianmei	联袂	71
5426634	jiaomei	娇美	63
5426634	jianmei	剑眉	28
5426634	jiaomei	焦煤	26
5426634226	jianmeicao	健美操	28
54266349863664	jianmeiyundong	健美运动	4
5426636	jianmen	剑门	2333
5426636	jianmen	开门	970
5426636	jiaonen	娇嫩	156
5426636	jiaomen	校门	131
5426636	jiaomen	角门	78
5426636	jiaomen	叫门	54
5426636	jiaomen	教门	3
54266364826	jianmenguan	剑门关	3
54266364664	jianmenhong	开门红	43
542663654267426	jianmenjianshan	开门见山	146
542663694267426	jianmenxianshan	开门见山	146
54266369426	jianmenxiao	剑门关	3
54266426	jiannian	开年	8689
54266426	liaoniao	了鸟	5415
54266426	jianmian	见面	2189
54266426	jibonian	几百年	600
54266426	liannian	连年	425
54266426	lianmian	脸面	321
54266426	jianmian	减免	294
54266426	lianmian	连绵	193
54266426	jiaomian	脚面	32
54266426	jiaonian	胶粘	13
54266426	jianmiao	间苗	10
54266426484	jianmiangui	见面会	53
54266426484	jianmianhui	见面会	53
5426642654	jiaonianji	胶粘剂	97
5426642654	jianmianli	见面礼	68
542664267484	jianmianshui	减免税	21
5426643	jianmie	歼灭	747
5426643	jiaomie	剿灭	217
5426643	jiaomie	浇灭	28
54266439426	jianmiezhan	歼灭战	46
5426646	lianmin	怜悯	317
5426646	jiaomin	教民	129
5426646	jianmin	贱民	84
5426646	jiaomin	觉民	3
54266464	lianming	联盟	2655
54266464	liaoning	辽宁	1094
54266464	lianming	联名	939
54266464	jianming	简明	325
54266464	jianming	开明	306
54266464	jianning	建宁	112
54266464	jianning	坚冰	104
54266464	jianning	奸佞	46
54266464	lianming	廉明	24
54266464	jianming	建明	2
542664643926	jianmingeyao	简明扼要	85
542666	liaomo	了无	20145
542666	jianmo	开幕	596
542666	jiaomo	角膜	199
542666	jianmo	缄默	190
542666	jibomo	几百万	118
542666	jianmo	建模	50
542666	lianmo	帘幕	15
542666	jiaomo	胶膜	8
54266624	jianmoci	开幕词	201
542666342654	jianmodianli	开幕典礼	3
54266654	jianmoli	开幕礼	3
542666744	jianmoshi	开幕式	360
542668	jiaoou	校区	989
542668	jiaoou	郊区	668
542668	jianmu	开幕	596
542668	jiaomu	乔木	469
542668	jiaoou	教区	119
542668	jiaomu	酵母	111
542668	jianmu	建模	50
542668	lianou	莲藕	33
542668	jianou	建瓯	29
542668	lianmu	帘幕	15
542668	jiaomu	教母	13
542668	jiaomu	胶木	13
542668	jiaonv	娇女	9
542668	lianmu	恋慕	8
54266824	jianmuci	开幕词	201
542668342654	jianmudianli	开幕典礼	3
54266854	jianmuli	开幕礼	3
542668744	jianmushi	开幕式	360
542668744	jianoushi	建瓯市	4
542662658658	jiannankunku	艰难困苦	70
542662678743	jiannanqushe	艰难曲折	32
542662678943	jiannanquzhe	艰难曲折	32
5426626942698	jiannanxianzu	艰难险阻	53
542664	jianni	见你	12272
542664	jiaoni	教你	5575
542664	lianmi	连日	336
542664	jiaoni	胶泥	25
542664649426	jianningxian	建宁县	2
5426664226	jianongbao	加农炮	95
5426664726	jianongpao	加农炮	95
5426724	liansai	联赛	2113
5426724	lianpai	连拍	1237
5426724	jiaopai	教派	401
5426724	jiansai	开赛	185
5426724	jianpai	开拍	23
5426724	jianpai	减排	14
5426724	jibosai	吉卜赛	10
5426724	jiaopai	交迫	3
5426724	jianpai	开牌	3
5426724	jiaopai	叫牌	3
5426726	lianpao	连跑	1702
5426726	jiaopan	搅拌	423
5426726	jianpan	键盘	378
5426726	jianpao	舰炮	210
5426726	liaorao	缭绕	196
5426726	jiaopan	绞盘	149
5426726	jianpan	开盘	148
5426726	jianpao	开炮	129
5426726	liansan	零散	129
5426726	liaoran	了然	95
5426726	jiaopan	叫板	59
5426726	jiaopan	脚板	56
5426726	jiaorao	搅扰	47
5426726	lianpan	脸盘	24
5426726	lianpan	连番	17
5426726	jiaorao	娇娆	4
5426726	jianpao	开跑	3
54267264	jianpang	间房	1283
54267264	jianpang	肩膀	1196
54267264	jiaorang	叫嚷	260
54267264	lianpang	脸庞	245
54267264	jianpang	建房	128
54267264	jianpang	开房	6
54267264	jiaopang	交房	3
542672645426	jianpangjian	开房间	3
5426726542	jianpanjia	开盘价	9
5426726543	jianpanjie	开盘价	9
542674	jiaoqi	叫起	5267
542674	jiaoqi	教起	2788
542674	jianpi	开辟	2131
542674	liansi	连台	2075
542674	jianqi	渐起	1662
542674	jiaosi	咬死	1077
542674	lianqi	连枝	607
542674	jianqi	建起	426
542674	jianqi	开启	399
542674	liansi	零食	397
542674	lianri	连日	336
542674	jianqi	间隙	319
542674	lianpi	脸皮	235
542674	jianqi	剑气	78
542674	jianqi	开起	46
542674	jiansi	茧丝	45
542674	jiaoqi	脚气	36
542674	jiaosi	绞死	33
542674	jianqi	间期	33
542674	jiaoqi	娇气	32
542674	jiaopi	胶皮	30
542674	jiaoqi	娇妻	28
542674	liansi	莲台	27
542674	jianri	键入	17
542674	liaoqi	料器	10
542674	jianqi	开示	5
542674	lianqi	炼气	3
542674	liaoqi	聊起	3
542674	jianpi	健脾	3
542674	jianri	开入	3
542674	lianpi	连皮	3
542674	lianqi	练起	3
542674	liaoqi	撩起	3
542674	lianqi	连起	3
542674	jianqi	捡起	3
542674	jianqi	拣起	3
542674	jiansi	开台	2
54267426	jianshao	减少	7275
54267426	jianqian	见钱	3387
54267426	jianshao	见招	1835
54267426	jianqiao	见招	1835
54267426	jianqiao	舰桥	577
54267426	jianpian	简便	287
54267426	jianqiao	剑桥	213
54267426	jianpiao	俭朴	211
54267426	jianshan	开山	164
54267426	jianqiao	剑鞘	161
54267426	jianpiao	简朴	160
54267426	jiaopian	胶片	155
54267426	jianqiao	开窍	125
54267426	jiaoqian	交钱	116
54267426	jianpian	开篇	89
54267426	jianqiao	笕桥	70
54267426	lianpian	连片	49
54267426	lianqian	零钱	41
54267426	lianqiao	连翘	32
54267426	lianshan	连山	32
54267426	lianpian	连篇	27
54267426	jianshan	尖山	22
54267426	jianpiao	检票	19
54267426	jiaoshan	确山	18
54267426	jiaoqian	乔迁	17
54267426	jianpiao	开票	16
54267426	lianpibo	脸皮薄	11
54267426	jianpiao	监票	10
54267426	liaoqiao	料峭	9
54267426	lianpiao	联票	8
54267426	jianqiao	腱鞘	8
54267426	lianpian	联翩	6
54267426	jianqian	浅浅	3
54267426	jiaoshao	较少	3
54267426	jianshao	渐少	3
54267426	jianshan	开衫	2
5426742694	jianpianyi	捡便宜	9
54267464	liaoqing	了清	12982
54267464	jianqing	减轻	1504
54267464	jianping	建平	528
54267464	jianping	开平	253
54267464	jiaoqing	交情	243
54267464	lianqing	恋情	159
54267464	lianqing	连胜	138
54267464	jiaoqing	校庆	102
54267464	jiaoqing	矫情	48
54267464	jianping	开屏	35
54267464	lianping	连平	22
54267464	jianqing	奸情	17
54267464	jianping	简评	9
54267464	jianping	开瓶	3
54267464	jiaoqing	较轻	3
54267464	jiaoqing	交清	3
54267464	jianping	开秤	3
54267464468	jianpinggou	开平区	3
5426746468	jianpingou	开平区	3
5426746474	jianpingqi	开瓶器	3
54267464744	jianpingshi	开平市	2
542674649426	jianpingxian	建平县	2
542674649426	lianpingxian	连平县	2
542676	lianpo	连拍	1237
542676	jianpo	俭朴	211
542676	jianpo	简朴	160
542676	jianpo	开拍	23
542676	jianpo	检波	15
542676	jiaopo	交迫	3
542676	lianpo	廉颇	3
542676526	jianpolan	捡破烂	12
54267674	jianpoqi	检波器	21
542678	liaoqu	了去	34457
542678	liaoru	了如	23225
542678	jiaoqu	叫去	7639
542678	jianqu	剪去	1466
542678	jianqu	开去	439
542678	jianqu	减去	202
542678	jiansu	减速	193
542678	lianpu	脸谱	168
542678	jianpu	简谱	32
542678	jiaoqu	叫屈	30
542678	jianru	键入	17
542678	jiaosu	酵素	17
542678	lianru	炼乳	13
542678	jiaoru	胶乳	12
542678	jiaoru	娇女	9
542678	lianqu	恋曲	5
542678	jiaoqu	娇躯	3
542678	jiaoru	绞肉	3
542678	jianpu	开铺	3
542678	jianru	开入	3
542678	jianqu	渐趋	3
542678	jianqu	拣去	3
542678384	jianpudui	开普敦	129
542678386	jianpudun	开普敦	129
542678386	jiaosuduo	角速度	74
54267853	jianpule	开普勒	53
542678534	jianpulei	开普勒	53
5426789424	jianpuzhai	柬埔寨	634
5426742633	jianqiande	浅浅的	61
5426742634	jianqiandi	浅浅的	61
542674264	jiaoshang	叫上	11047
542674264	lianshang	脸上	8188
542674264	jianshang	舰上	3180
542674264	jiaoqiang	较强	2397
542674264	liaoshang	聊上	1522
542674264	lianshang	恋上	1230
542674264	jianqiang	坚强	1146
542674264	jianshang	肩上	634
542674264	jianqiang	开枪	377
542674264	jianshang	鉴赏	188
542674264	liaoshang	疗伤	164
542674264	jiaoshang	交上	134
542674264	jiaoshang	咬伤	111
542674264	jianshang	奸商	68
542674264	jianqiang	健将	54
542674264	jianqiang	开腔	26
542674264	jiaoqiang	缴枪	25
542674264	jiaoshang	脚上	3
542674264	lianshang	连上	3
542674264	jianshang	开上	3
542674264	jiaoshang	蘸上	3
54267426428583	jianqiangbujue	坚强不屈	7
5426742642878	jianqiangbuqu	坚强不屈	7
542674264368583	jianqiangfoujue	坚强不屈	7
54267426436878	jianqiangfouqu	坚强不屈	7
54267426496854	jianqiangyouli	坚强有力	3
542674269265426	jianqianyanjian	见钱眼开	22
54267426926524	jianqianyankai	见钱眼开	22
5426742624247426	jianqiaochaiqiao	见招拆招	3
542674263249426	jianqiaodaixiao	剑桥大学	207
54267426324983	jianqiaodaixue	剑桥大学	207
54267426329426	jianqiaodaxiao	剑桥大学	207
5426742632983	jianqiaodaxue	剑桥大学	207
5426743	jianshe	建设	26381
5426743	jiaoshe	交涉	1014
5426743	jianshe	开设	935
5426743	jiaoqie	确切	785
5426743	jiaoshe	校舍	182
5426743	jianqie	剪切	109
5426743	jianqie	贱妾	54
5426743	jianshe	捡拾	46
5426743	lianshe	联社	23
5426743	lianshe	连射	3
5426743	jiaoshe	咬舌	3
5426743	jianshe	溅射	3
5426743	jiaoshe	嚼舌	3
542674354	jianqieli	剪切力	6
542674524	jiaoqilai	叫起来	6866
542674524	jianqilai	开起来	5924
542674524	lianqilai	连起来	5580
542674524	jianqilai	建起来	4423
542674524	lianrilai	连日来	124
542674524	jianqilai	捡起来	3
542674524	liaoqilai	聊起来	3
542674524	lianqilai	练起来	3
5426748	lianshu	连书	2195
5426748	jianshu	尖椒	1282
5426748	jianqiu	开业	629
5426748	jianshu	剑术	390
5426748	jiaoshu	教书	297
5426748	jianshu	建树	215
5426748	jiaoqiu	角球	169
5426748	jianshu	减数	140
5426748	jianqiu	建业	117
5426748	jianshu	键鼠	86
5426748	jianqiu	开球	66
5426748	jianshu	简述	57
5426748	jiaoqiu	教团	51
5426748	lianqiu	链球	32
5426748	jianqiu	毽球	24
5426748	jianshu	件数	24
5426748	lianqiu	练球	3
5426748	jianqiu	捡球	3
5426748	lianshu	联署	2
542674832454	jianqiudaiji	开业大吉	1221
54267483254	jianqiudaji	开业大吉	1221
54267826	jianquan	健全	1765
54267826	jiaoquan	胶卷	86
54267826	jianquan	开卷	50
54267826	jiansuan	尖酸	32
54267826	jiaoquan	交卷	29
54267826	lianquan	练拳	25
54267826	jiaoquan	胶圈	3
5426782696894	jianquanyouyi	开卷有益	5
5426736	jianren	见人	14180
5426736	liaoren	了儿	12176
5426736	jiaoren	叫人	12170
5426736	jiaoren	咬人	3483
5426736	jiaoren	确认	1568
5426736	jianren	兼任	1004
5426736	jiaoren	鲛人	961
5426736	lianren	连任	334
5426736	lianren	恋人	314
5426736	jianren	贱人	277
5426736	jianren	坚韧	249
5426736	jianren	奸人	193
5426736	lianpen	脸盆	148
5426736	lianren	脸儿	93
5426736	jianren	健儿	90
5426736	jiaoren	骄人	70
5426736	jianren	坚忍	69
5426736	jiaopen	脚盆	38
5426736	jiaoren	娇儿	7
5426736	jiboren	几百人	3
5426736	liaoren	撩人	3
5426736	jiaoren	教人	3
5426736	lianren	连人	3
54267362822	jianrenbuba	坚韧不拔	59
54267362822	jianrenbuba	坚忍不拔	15
542673636822	jianrenfouba	坚韧不拔	59
542673636822	jianrenfouba	坚忍不拔	15
54267365426944	jianrenjianzhi	见仁见智	17
54267369426944	jianrenxianzhi	见仁见智	17
5426745425464	jianrijiajing	渐入佳境	21
54267664	jianrong	兼容	296
54267664	jiaorong	交融	121
54267664	lianrong	莲蓉	9
542676642464226	jianrongbingbao	兼容并包	44
54267664246498	jianrongbingxu	兼容并蓄	25
542676649464	jianrongxing	兼容性	71
5426784	jianrui	尖锐	986
5426784	liansui	零碎	134
5426784	jiaosui	咬碎	3
